Date,Close,1 Month,3 Months,6 Months,12 Months
8/1/1990,322.559998,-0.099062814,-0.113225746,-0.028514475,-0.085778329
9/1/1990,306.049988,-0.052540711,-0.156840372,-0.105020689,-0.131753164
10/1/1990,304,-0.006720747,-0.158324272,-0.084486225,-0.112976136
11/1/1990,322.220001,0.058206844,-0.001054614,-0.11428036,-0.071175299
12/1/1990,330.220001,0.024524557,0.076010654,-0.080829718,-0.067841441
1/1/1991,343.929993,0.040679026,0.123410427,-0.034913846,0.044137285
2/1/1991,367.070007,0.065114457,0.130318039,0.129263425,0.100748951
3/1/1991,375.220001,0.021959939,0.127753421,0.203764075,0.098743386
4/1/1991,375.339996,0.000319748,0.087394143,0.21080457,0.126318344
5/1/1991,389.829987,0.037878442,0.060158129,0.190476168,0.076195808
6/1/1991,371.160004,-0.049077466,-0.010879276,0.116874145,0.036044427
7/1/1991,387.809998,0.043882277,0.032683253,0.120077396,0.08516355
8/1/1991,395.429993,0.019458239,0.014263049,0.074421178,0.203684603
9/1/1991,387.859985,-0.019329352,0.044011164,0.033131888,0.236895963
10/1/1991,392.450012,0.01176476,0.011893647,0.0445769,0.25538147
11/1/1991,375.220001,-0.044896648,-0.052461239,-0.03819819,0.152277978
12/1/1991,417.089996,0.105789493,0.072657605,0.116668769,0.233542914
1/1/1992,408.779999,-0.020124905,0.04076794,0.052661588,0.172738984
2/1/1992,412.700012,0.009543854,0.095208443,0.042747203,0.117168381
3/1/1992,403.690002,-0.022073704,-0.032654755,0.040002851,0.073134738
4/1/1992,414.950012,0.027510798,0.014980948,0.055748889,0.100325789
5/1/1992,415.350006,0.000963493,0.006400587,0.101609029,0.063410839
6/1/1992,408.140015,-0.017511263,0.010963028,-0.021691727,0.094977042
7/1/1992,424.209991,0.038618305,0.022070534,0.037051483,0.089713071
8/1/1992,414.029999,-0.024290162,-0.00318312,0.003217467,0.04596467
9/1/1992,417.799988,0.009064388,0.023392531,0.034355559,0.074358409
10/1/1992,418.679993,0.002104068,-0.013121706,0.008948828,0.064697717
11/1/1992,431.350006,0.029812951,0.040981407,0.037798287,0.139407316
12/1/1992,435.709991,0.010057024,0.041974043,0.065366574,0.043674848
1/1/1993,438.779999,0.007021282,0.046891258,0.033769552,0.070821035
2/1/1993,443.380005,0.010429055,0.027507362,0.068488769,0.071706236
3/1/1993,451.670013,0.018524652,0.03597499,0.077949033,0.112304592
4/1/1993,440.190002,-0.025745397,0.00320831,0.050099568,0.059048396
5/1/1993,450.190002,0.022463264,0.015242519,0.042749881,0.080548168
6/1/1993,450.529999,0.000754945,-0.002527188,0.033447802,0.098814376
7/1/1993,448.130005,-0.005341285,0.017876924,0.021085234,0.054854786
8/1/1993,463.559998,0.033852442,0.029266102,0.044508621,0.11299739
9/1/1993,458.929993,-0.010038144,0.018473012,0.015945824,0.093894857
10/1/1993,467.829987,0.019207277,0.043021574,0.060898498,0.110998066
11/1/1993,461.790009,-0.012994692,-0.00382556,0.025440541,0.068190422
12/1/1993,466.450012,0.010040597,0.016253181,0.034726194,0.068173995
1/1/1994,481.609985,0.031983768,0.029029672,0.072051247,0.093136481
2/1/1994,467.140015,-0.030505596,0.011518769,0.007693209,0.052201829
3/1/1994,445.769989,-0.046825931,-0.04534776,-0.029094578,-0.013148754
4/1/1994,450.910004,0.011464673,-0.065866855,-0.036837182,0.024061315
5/1/1994,456.5,0.012320928,-0.023040331,-0.011521562,0.01391898
6/1/1994,444.269989,-0.027156239,-0.003370638,-0.048718398,-0.013992204
7/1/1994,458.26001,0.031004269,0.016168959,-0.049697896,0.02235335
8/1/1994,475.48999,0.0369091,0.04075713,0.0177168,0.025410008
9/1/1994,462.709991,-0.027245342,0.040668028,0.037297389,0.008202811
10/1/1994,472.350006,0.02061976,0.030283518,0.046452477,0.009615295
11/1/1994,453.690002,-0.040306099,-0.04693168,-0.00617455,-0.017696112
12/1/1994,459.269989,0.012224099,-0.00746224,0.033205788,-0.015512611
1/1/1995,470.420013,0.023987692,-0.004094309,0.02618921,-0.023508686
2/1/1995,487.390015,0.035438714,0.071650505,0.024718824,0.042435624
3/1/1995,500.709991,0.026962418,0.086388825,0.078926585,0.116223974
4/1/1995,514.710022,0.027576605,0.089977738,0.085883429,0.132335906
5/1/1995,533.400024,0.035667979,0.090207002,0.161857507,0.155682957
6/1/1995,544.75,0.021055317,0.084299901,0.170688725,0.203894513
7/1/1995,562.059998,0.031281628,0.088004924,0.177982662,0.204171872
8/1/1995,561.880005,-0.000320289,0.052016656,0.142223658,0.166942483
9/1/1995,584.409973,0.039314432,0.070275771,0.154575672,0.233502257
10/1/1995,581.5,-0.004991773,0.03400237,0.122007294,0.207890723
11/1/1995,605.369995,0.040228861,0.07455152,0.126568176,0.288425683
12/1/1995,615.929993,0.017293476,0.052530564,0.122806336,0.293495061
1/1/1996,636.02002,0.032096731,0.089619069,0.123621439,0.301604101
2/1/1996,640.429993,0.006909774,0.056299982,0.130851502,0.27307516
3/1/1996,645.5,0.007885395,0.046891901,0.099422465,0.253998137
4/1/1996,654.169983,0.01334202,0.02813719,0.117756259,0.239763553
5/1/1996,669.119995,0.022596178,0.043823594,0.100123576,0.226691752
6/1/1996,670.630005,0.002254168,0.038192366,0.085084267,0.207890603
7/1/1996,639.950012,-0.046827509,-0.021977163,0.006160026,0.129781465
8/1/1996,651.98999,0.018639142,-0.0259342,0.017889394,0.148740896
9/1/1996,687.330017,0.052785342,0.024596974,0.062789341,0.162211806
10/1/1996,705.27002,0.025766186,0.09719067,0.075213506,0.192969765
11/1/1996,757.02002,0.070808963,0.149360491,0.123426291,0.223549867
12/1/1996,740.73999,-0.021740027,0.074835122,0.099432096,0.184516364
1/1/1997,786.159973,0.059510627,0.108579563,0.205770233,0.211930259
2/1/1997,790.820007,0.005910091,0.043680691,0.193041182,0.210930576
3/1/1997,757.119995,-0.043548636,0.021872082,0.096707204,0.159496544
4/1/1997,801.340027,0.056763605,0.01912506,0.127704624,0.20291813
5/1/1997,848.280029,0.056925444,0.070140413,0.113821105,0.237247395
6/1/1997,885.140015,0.042535037,0.156224087,0.178096169,0.277528265
7/1/1997,954.309998,0.075242723,0.174703204,0.193828264,0.399598497
8/1/1997,899.469971,-0.059182895,0.058594865,0.128735278,0.32177646
9/1/1997,947.280029,0.051789082,0.067848909,0.224072996,0.3207802
10/1/1997,914.619995,-0.035086078,-0.042479891,0.132223313,0.259927936
11/1/1997,955.400024,0.043621453,0.060324457,0.118919322,0.232740426
12/1/1997,970.429993,0.015609139,0.024144514,0.091993423,0.270089592
1/1/1998,980.280029,0.01009901,0.069329602,0.026849711,0.220677975
2/1/1998,1049.339966,0.068078367,0.093786516,0.154110973,0.282846251
3/1/1998,1101.75,0.048738462,0.126915839,0.151060353,0.375133349
4/1/1998,1111.75,0.009035526,0.125852355,0.195181956,0.327405269
5/1/1998,1090.819946,-0.019005693,0.038768295,0.13255481,0.251474132
6/1/1998,1133.839966,0.038680414,0.028710247,0.155626086,0.247619509
7/1/1998,1120.670044,-0.011683312,0.00799141,0.133843764,0.160693475
8/1/1998,957.280029,-0.157586079,-0.130588977,-0.091820682,0.062290291
9/1/1998,1017.01001,0.060526279,-0.108743112,-0.080032865,0.071027488
10/1/1998,1098.670044,0.077233438,-0.019826363,-0.011834953,0.183347003
11/1/1998,1163.630005,0.057444036,0.195203753,0.064614776,0.197169587
12/1/1998,1229.22998,0.054843507,0.189520981,0.080777869,0.236403955
1/1/1999,1279.640015,0.040190859,0.152478403,0.13265204,0.266495804
2/1/1999,1238.329956,-0.032815138,0.062219229,0.257422981,0.165602299
3/1/1999,1286.369995,0.038060632,0.045436354,0.234957335,0.15492447
4/1/1999,1335.180054,0.03724186,0.042487355,0.194965757,0.183130804
5/1/1999,1301.839966,-0.025287532,0.05001496,0.112234189,0.176848965
6/1/1999,1372.709961,0.053008237,0.064962565,0.110398919,0.191176788
7/1/1999,1328.719971,-0.032570809,-0.004850104,0.037637251,0.170289291
8/1/1999,1320.410034,-0.006273731,0.014163698,0.064178658,0.321601639
9/1/1999,1282.709961,-0.028967323,-0.067811863,-0.002849297,0.232108037
10/1/1999,1362.930054,0.060661837,0.025420783,0.020570679,0.215536436
11/1/1999,1388.910034,0.018882458,0.050576971,0.064740669,0.176974858
12/1/1999,1469.25,0.056232775,0.13577707,0.067965207,0.178364126
1/1/2000,1394.459961,-0.052244851,0.022870382,0.048291165,0.085928415
2/1/2000,1366.420044,-0.020313002,-0.016325078,0.034251893,0.098430551
3/1/2000,1498.579956,0.092323751,0.019765897,0.155542967,0.152693669
4/1/2000,1452.430054,-0.031279911,0.040730837,0.063601219,0.084171898
5/1/2000,1420.599976,-0.022158752,0.038885088,0.022560009,0.087300678
6/1/2000,1454.599976,0.023651632,-0.029787031,-0.010021134,0.057944072
7/1/2000,1430.829956,-0.016476268,-0.014983388,0.025747449,0.074038614
8/1/2000,1517.680054,0.058928224,0.066103588,0.104988675,0.139240568
9/1/2000,1436.51001,-0.054966321,-0.012514365,-0.042301396,0.113241571
10/1/2000,1429.400024,-0.004961775,-0.000999872,-0.01598326,0.047617959
11/1/2000,1314.949951,-0.083456188,-0.143384284,-0.077280696,-0.054720687
12/1/2000,1320.280029,0.004045252,-0.08437271,-0.096887075,-0.106908209
1/1/2001,1366.01001,0.034050232,-0.045360704,-0.046360576,-0.020613127
2/1/2001,1239.939941,-0.096831145,-0.058735661,-0.202119945,-0.097131269
3/1/2001,1160.329956,-0.066358534,-0.129139448,-0.213512158,-0.255813554
4/1/2001,1249.459961,0.074007017,-0.089182662,-0.134543366,-0.150526626
5/1/2001,1255.819946,0.005077276,0.012725759,-0.046009902,-0.123290598
6/1/2001,1224.380005,-0.025354105,0.053730188,-0.07540926,-0.172296335
7/1/2001,1211.22998,-0.010798242,-0.031075071,-0.120257733,-0.166618309
8/1/2001,1133.579956,-0.066255628,-0.102407975,-0.089682216,-0.291802161
9/1/2001,1040.939941,-0.085256633,-0.162310503,-0.108580315,-0.322092473
10/1/2001,1059.780029,0.017937272,-0.133574989,-0.16465006,-0.299193426
11/1/2001,1139.449951,0.07248428,0.005164919,-0.097243056,-0.143252958
12/1/2001,1148.079956,0.007545297,0.097966849,-0.064343654,-0.139752914
1/1/2002,1130.199951,-0.015696379,0.064333198,-0.069241791,-0.189499524
2/1/2002,1106.72998,-0.020984861,-0.029135943,-0.023971024,-0.11365324
3/1/2002,1147.390015,0.036080107,-0.000601133,0.097365716,-0.011214599
4/1/2002,1076.920044,-0.063384655,-0.048289409,0.016043789,-0.148606271
5/1/2002,1067.140015,-0.009122969,-0.036427517,-0.06556346,-0.162806516
6/1/2002,989.820007,-0.07521435,-0.147721974,-0.148323107,-0.212666761
7/1/2002,911.619995,-0.082299884,-0.166637204,-0.214926613,-0.284168404
8/1/2002,916.070007,0.004869558,-0.152644677,-0.189072194,-0.213043218
9/1/2002,815.280029,-0.116561141,-0.193991467,-0.341713442,-0.244347725
10/1/2002,885.76001,0.082914397,-0.028777186,-0.19541439,-0.179370601
11/1/2002,936.309998,0.055500571,0.021853827,-0.13079085,-0.19635431
12/1/2002,879.820007,-0.062229267,0.076185701,-0.117805766,-0.266128873
1/1/2003,855.700012,-0.027797488,-0.034526183,-0.06330337,-0.278229982
2/1/2003,841.150024,-0.01714983,-0.107176584,-0.085322757,-0.274394951
3/1/2003,848.179993,0.008322837,-0.03662448,0.039561221,-0.302152221
4/1/2003,916.919983,0.07792734,0.069100347,0.034574164,-0.160840226
5/1/2003,963.590027,0.049645712,0.135895889,0.028719305,-0.102071545
6/1/2003,974.5,0.011258598,0.13883165,0.10220717,-0.015598597
7/1/2003,990.309998,0.016093504,0.076997814,0.146098162,0.082794792
8/1/2003,1008.01001,0.017715356,0.045067458,0.180963347,0.095640591
9/1/2003,995.969971,-0.012016272,0.021792589,0.160624238,0.200185459
10/1/2003,1050.709961,0.05350426,0.059203345,0.136201159,0.170775323
11/1/2003,1058.199951,0.007103216,0.048591205,0.093658663,0.122377968
12/1/2003,1111.920044,0.049518985,0.110126462,0.13191905,0.23412622
1/1/2004,1131.130005,0.017128847,0.073751048,0.132954393,0.279052555
2/1/2004,1144.939941,0.012135045,0.078782877,0.127374082,0.30833743
3/1/2004,1126.209961,-0.016494204,0.012769688,0.12289615,0.283520388
4/1/2004,1107.300049,-0.016933315,-0.021292474,0.052458575,0.188659734
5/1/2004,1120.680054,0.012011028,-0.02141649,0.057366387,0.15102505
6/1/2004,1140.839966,0.017829111,0.012906825,0.025676513,0.157595563
7/1/2004,1101.719971,-0.034892235,-0.005052095,-0.026344569,0.106609824
8/1/2004,1104.23999,0.002284738,-0.014778386,-0.036194876,0.091179206
9/1/2004,1114.579956,0.009320306,-0.023287191,-0.010380366,0.112515784
10/1/2004,1130.199951,0.013916952,0.025521996,0.020469901,0.072928476
11/1/2004,1173.819946,0.037868777,0.061106035,0.04632765,0.103694036
12/1/2004,1211.920044,0.031942574,0.083728302,0.060441112,0.086117625
1/1/2005,1181.27002,-0.025615767,0.044195583,0.069717579,0.04337301
2/1/2005,1203.599976,0.018726898,0.025053704,0.086159739,0.049964863
3/1/2005,1180.589966,-0.019302761,-0.02619163,0.057536672,0.047156306
4/1/2005,1156.849976,-0.020313511,-0.020889374,0.023306209,0.043776109
5/1/2005,1191.5,0.029512244,-0.010104028,0.014949676,0.061277325
6/1/2005,1191.329956,-0.000142724,0.009056008,-0.017135622,0.04330549
7/1/2005,1234.180054,0.035336533,0.064706052,0.043816678,0.113534257
8/1/2005,1220.329956,-0.011285548,0.02390826,0.013804232,0.099963971
9/1/2005,1228.810059,0.006924991,0.030975976,0.040031985,0.097568657
10/1/2005,1207.01001,-0.017900034,-0.02226059,0.042445462,0.065751671
11/1/2005,1249.47998,0.034581213,0.023606171,0.047514431,0.062464107
12/1/2005,1248.290039,-0.000952803,0.015728377,0.046704353,0.029568731
1/1/2006,1280.079956,0.025147896,0.058776306,0.036515716,0.080332394
2/1/2006,1280.660034,0.000453055,0.024648148,0.048254319,0.062058551
3/1/2006,1294.869995,0.011034704,0.036635654,0.052364031,0.092396015
4/1/2006,1310.609985,0.012082366,0.023570125,0.082346431,0.124791893
5/1/2006,1270.089966,-0.031404929,-0.008287859,0.016360289,0.06387472
6/1/2006,1270.199951,8.66E-05,-0.01923597,0.017399684,0.064104037
7/1/2006,1276.660034,0.005072989,-0.026245347,-0.002675222,0.033840494
8/1/2006,1303.819946,0.021051057,0.026210638,0.017922779,0.066177098
9/1/2006,1335.849976,0.0242694,0.050393446,0.031157475,0.083521506
10/1/2006,1377.939941,0.031021812,0.076342268,0.050096921,0.132443352
11/1/2006,1400.630005,0.016332552,0.071623763,0.097834402,0.11419469
12/1/2006,1418.300049,0.012536867,0.05989123,0.110284676,0.12768436
1/1/2007,1438.23999,0.013961131,0.042830549,0.119172818,0.116497595
2/1/2007,1406.819946,-0.022088337,0.004409661,0.076033424,0.093956203
3/1/2007,1420.859985,0.009930512,0.001803306,0.061694536,0.092852011
4/1/2007,1482.369995,0.042379843,0.030222018,0.073052567,0.123149489
5/1/2007,1530.619995,0.032030724,0.084341079,0.08875074,0.186585141
6/1/2007,1503.349976,-0.017976944,0.056433624,0.058236929,0.168521605
7/1/2007,1455.27002,-0.032504471,-0.018450691,0.011771327,0.130944145
8/1/2007,1473.98999,0.012781539,-0.037699876,0.046641203,0.122674627
9/1/2007,1526.75,0.03516829,0.015445358,0.071878982,0.133573518
10/1/2007,1549.380005,0.014713561,0.06266339,0.044212699,0.117265267
11/1/2007,1481.140015,-0.045042782,0.004839069,-0.032860807,0.055889933
12/1/2007,1468.359985,-0.00866595,-0.038995172,-0.023549814,0.034687116
1/1/2008,1378.550049,-0.063113864,-0.116822596,-0.054159206,-0.042387879
2/1/2008,1330.630005,-0.03537974,-0.107159554,-0.102320485,-0.055679282
3/1/2008,1322.699951,-0.005977453,-0.104471057,-0.143466228,-0.071587247
4/1/2008,1385.589966,0.046450952,0.005093759,-0.111728837,-0.067516138
5/1/2008,1400.380005,0.010617615,0.051091114,-0.05606844,-0.088929247
6/1/2008,1280,-0.089883554,-0.032814987,-0.137286044,-0.160835857
7/1/2008,1267.380005,-0.009908297,-0.089174236,-0.084080476,-0.138239683
8/1/2008,1282.829956,0.012116759,-0.087675091,-0.036583977,-0.138904462
9/1/2008,1166.359985,-0.095180765,-0.092972303,-0.12578729,-0.269253518
10/1/2008,968.75,-0.185636474,-0.26870048,-0.357874715,-0.469603552
11/1/2008,896.23999,-0.077798358,-0.358615596,-0.446290688,-0.502359128
12/1/2008,903.25,0.007791147,-0.255643684,-0.348615987,-0.48590203
1/1/2009,825.880005,-0.089549879,-0.15955709,-0.42825757,-0.512338046
2/1/2009,735.090027,-0.116456513,-0.198215246,-0.556830842,-0.59341482
3/1/2009,797.869995,0.081952693,-0.124053699,-0.379697384,-0.505484673
4/1/2009,872.809998,0.089772219,0.055268399,-0.104288691,-0.462163407
5/1/2009,919.140015,0.051720577,0.223445489,0.025230243,-0.421060444
6/1/2009,919.320007,0.000195807,0.141688603,0.017634904,-0.330981083
7/1/2009,987.47998,0.071521949,0.123438334,0.178706733,-0.249550837
8/1/2009,1020.619995,0.033009337,0.104727093,0.328172582,-0.22865826
9/1/2009,1057.079956,0.035100067,0.139631353,0.281319957,-0.098377427
10/1/2009,1036.189941,-0.019959881,0.048149524,0.171587857,0.067299166
11/1/2009,1095.630005,0.055779077,0.070919264,0.175646357,0.200876601
12/1/2009,1115.099976,0.017614521,0.053433717,0.193065071,0.210699974
1/1/2010,1073.869995,-0.037675124,0.035718474,0.083867997,0.26257473
2/1/2010,1104.48999,0.02811474,0.008054136,0.0789734,0.407145982
3/1/2010,1169.430054,0.057132816,0.047572431,0.101006148,0.382326105
4/1/2010,1186.689941,0.014651372,0.099898928,0.135617401,0.307205259
5/1/2010,1089.410034,-0.085531573,-0.013747384,-0.005693248,0.169953109
6/1/2010,1030.709961,-0.055388449,-0.126268649,-0.078696218,0.114368852
7/1/2010,1101.599976,0.066515799,-0.074404223,0.025494705,0.109362702
8/1/2010,1049.329956,-0.048611823,-0.037484473,-0.051231858,0.027741542
9/1/2010,1141.199951,0.083928474,0.10183245,-0.024436199,0.076569949
10/1/2010,1183.26001,0.036193052,0.071509703,-0.00289452,0.132722882
11/1/2010,1180.550049,-0.002292876,0.11782865,0.080344177,0.074650928
12/1/2010,1257.640015,0.063256488,0.097156663,0.198989113,0.120292895
1/1/2011,1286.119995,0.022392969,0.083356581,0.154866284,0.180360989
2/1/2011,1327.219971,0.031456577,0.117106034,0.234934684,0.183702826
3/1/2011,1325.829956,-0.001047862,0.052801684,0.149958348,0.125522148
4/1/2011,1363.609985,0.028096939,0.058505654,0.141862234,0.138967715
5/1/2011,1345.199951,-0.013592919,0.013456157,0.130562191,0.210906368
6/1/2011,1320.640015,-0.018426186,-0.003922166,0.048879518,0.247868632
7/1/2011,1292.280029,-0.021708356,-0.053727461,0.004778192,0.159644476
8/1/2011,1218.890015,-0.058467502,-0.098602044,-0.085145886,0.149788798
9/1/2011,1131.420044,-0.074467101,-0.154642959,-0.158565125,-0.008606778
10/1/2011,1253.300049,0.102306592,-0.030628011,-0.084355472,0.057506762
11/1/2011,1246.959961,-0.005071554,0.022767937,-0.075834107,0.054728085
12/1/2011,1257.599976,0.008496566,0.105731604,-0.048911355,-3.18E-05
1/1/2012,1312.410034,0.042660044,0.046085056,0.015457045,0.020235237
2/1/2012,1365.680054,0.039787345,0.090943955,0.113711892,0.028566005
3/1/2012,1408.469971,0.030851476,0.113298865,0.219030468,0.060465343
4/1/2012,1397.910034,-0.0075257,0.063113121,0.109198177,0.024842705
5/1/2012,1310.329956,-0.064699308,-0.041373532,0.049570422,-0.026263684
6/1/2012,1362.160034,0.03879272,-0.033432288,0.079866576,0.030955221
7/1/2012,1379.319946,0.012518885,-0.013387703,0.049725417,0.065182462
8/1/2012,1406.579956,0.01957061,0.070882215,0.029508682,0.143220574
9/1/2012,1440.670044,0.023947119,0.056036614,0.022604325,0.241634794
10/1/2012,1412.160034,-0.019987843,0.023529886,0.010142183,0.119340359
11/1/2012,1416.180054,0.002842673,0.006801949,0.077684164,0.127254586
12/1/2012,1426.189941,0.007043368,-0.010101802,0.045934811,0.125801388
1/1/2013,1498.109985,0.049197792,0.059083832,0.082613719,0.132339136
2/1/2013,1514.680054,0.010999928,0.067241087,0.074043036,0.103551719
3/1/2013,1569.189941,0.035355294,0.095553013,0.085451211,0.108055537
4/1/2013,1597.569946,0.017924166,0.064279387,0.12336322,0.133505403
5/1/2013,1630.73999,0.020550202,0.073829662,0.141070749,0.218754913
6/1/2013,1606.280029,-0.015112929,0.02336144,0.118914453,0.164849264
7/1/2013,1685.72998,0.048277728,0.053715002,0.117994389,0.200608108
8/1/2013,1632.969971,-0.031798268,0.001366532,0.075196194,0.14923923
9/1/2013,1681.550049,0.029315591,0.045795052,0.069156491,0.154607703
10/1/2013,1756.540039,0.043629971,0.041147295,0.094862296,0.218225516
11/1/2013,1805.810059,0.02766329,0.100608852,0.101975384,0.243046133
12/1/2013,1848.359985,0.023289474,0.094582735,0.140377787,0.25929224
1/1/2014,1782.589966,-0.036231407,0.014721357,0.055868651,0.17386304
2/1/2014,1859.449951,0.042213375,0.029271441,0.129880294,0.205076488
3/1/2014,1872.339966,0.006908249,0.012890216,0.107472951,0.176629442
4/1/2014,1883.949951,0.006181643,0.055303267,0.070024623,0.16488692
5/1/2014,1923.569946,0.020812196,0.033902088,0.063173529,0.165148913
6/1/2014,1960.22998,0.018878997,0.045872836,0.058763052,0.199140839
7/1/2014,1930.670044,-0.015194687,0.024496505,0.079799772,0.135668423
8/1/2014,2003.369995,0.036963644,0.040647954,0.074550041,0.204430335
9/1/2014,1972.290039,-0.015635436,0.006133521,0.052006357,0.159479308
10/1/2014,2018.050049,0.022936399,0.044264607,0.068761112,0.138785736
11/1/2014,2067.560059,0.024237474,0.031538437,0.07218639,0.135359919
12/1/2014,2058.899902,-0.004197385,0.042976488,0.049110009,0.107873061
1/1/2015,1994.98999,-0.031532779,-0.01149269,0.032771917,0.112571689
2/1/2015,2104.5,0.053438876,0.017708713,0.049247149,0.123797191
3/1/2015,2067.889893,-0.017549197,0.0043569,0.047333388,0.099339745
4/1/2015,2085.51001,0.008484722,0.044374402,0.032881712,0.101642824
5/1/2015,2107.389893,0.01043673,0.001372255,0.019080968,0.091267358
6/1/2015,2063.110107,-0.021235559,-0.002314107,0.002042793,0.051152802
7/1/2015,2103.840088,0.019549683,0.008750854,0.053125255,0.085897172
8/1/2015,1972.180054,-0.064624731,-0.066310607,-0.064938352,-0.015691203
9/1/2015,1920.030029,-0.026798731,-0.071873779,-0.074187886,-0.026854498
10/1/2015,2079.360107,0.079719379,-0.011704083,-0.002953229,0.029928483
11/1/2015,2080.409912,0.000504742,0.05342539,-0.012885217,0.006195751
12/1/2015,2043.939941,-0.017685659,0.062538463,-0.009335316,-0.007292523
1/1/2016,1940.23999,-0.052067617,-0.069248534,-0.080952617,-0.027827361
2/1/2016,1932.22998,-0.004136906,-0.073890181,-0.020464791,-0.085403143
3/1/2016,2059.73999,0.06390499,0.007700468,0.07023893,-0.003948956
4/1/2016,2065.300049,0.002695762,0.062463846,-0.006784687,-0.009737916
5/1/2016,2096.949951,0.015208367,0.081809119,0.007918937,-0.00496628
6/1/2016,2098.860107,0.000910506,0.018814635,0.026515102,0.017179786
7/1/2016,2173.600098,0.034990433,0.051109306,0.113573153,0.032620536
8/1/2016,2170.949951,-0.001219987,0.034680953,0.116490071,0.09602528
9/1/2016,2168.27002,-0.001235213,0.032535233,0.051349867,0.121588798
10/1/2016,2126.149902,-0.019616837,-0.022072038,0.029037268,0.022252581
11/1/2016,2198.810059,0.033603545,0.012751495,0.047432447,0.055351384
12/1/2016,2238.830078,0.018037111,0.032023819,0.064559052,0.091074154
1/1/2017,2278.870117,0.017726315,0.069366971,0.047294933,0.160868086
2/1/2017,2363.639893,0.036523001,0.072286427,0.085037921,0.201527992
3/1/2017,2362.719971,-0.000389273,0.053860043,0.085883862,0.137233729
4/1/2017,2384.199951,0.009050132,0.04518386,0.114550831,0.1435881
5/1/2017,2411.800049,0.011509759,0.020170619,0.092457045,0.139889492
6/1/2017,2423.409912,0.004802226,0.025362117,0.07922216,0.143781212
7/1/2017,2470.300049,0.019164018,0.035476003,0.080659863,0.127954796
8/1/2017,2471.649902,0.000546284,0.024512527,0.044683146,0.129721067
9/1/2017,2519.360107,0.019119039,0.038829341,0.064191458,0.15007532
10/1/2017,2575.26001,0.02194556,0.041610883,0.077086886,0.191637717
11/1/2017,2584.840088,0.003713141,0.04477774,0.069290268,0.161747313
12/1/2017,2673.610107,0.033766015,0.059424716,0.098254056,0.177476216
1/1/2018,2823.810059,0.054657399,0.092136554,0.133747437,0.2144073
2/1/2018,2713.830078,-0.039726108,0.048697305,0.093475046,0.138158192
3/1/2018,2640.870117,-0.027252497,-0.012321207,0.047103509,0.111294967
4/1/2018,2648.050049,0.002715086,-0.064263519,0.027873035,0.104959921
5/1/2018,2705.27002,0.021378191,-0.00315922,0.045538085,0.114828353
6/1/2018,2718.370117,0.004830749,0.028924026,0.01660282,0.114856876
7/1/2018,2816.290039,0.035387951,0.061596891,-0.002666628,0.131080809
8/1/2018,2901.52002,0.029814315,0.070033015,0.066873794,0.16034884
9/1/2018,2913.97998,0.004285093,0.069487358,0.098411385,0.145514894
10/1/2018,2711.73999,-0.071929346,-0.037829938,0.023766953,0.051639988
11/1/2018,2760.169922,0.017701752,-0.049942501,0.020090514,0.065628599
12/1/2018,2506.850098,-0.09626522,-0.150492813,-0.081005455,-0.064402635
1/1/2019,2704.100098,0.075742152,-0.002821316,-0.040651254,-0.043317882
2/1/2019,2784.48999,0.029295553,0.008772485,-0.041170015,0.025703779
3/1/2019,2834.399902,0.017765511,0.122803216,-0.027689597,0.070721787
4/1/2019,2945.830078,0.038560397,0.085621462,0.082800146,0.106567099
5/1/2019,2752.060059,-0.068040894,-0.011714986,-0.0029425,0.017148014
6/1/2019,2941.76001,0.066658301,0.037177805,0.159981021,0.078975566
7/1/2019,2980.379883,0.013042725,0.011660132,0.097281594,0.05663034
8/1/2019,2926.459961,-0.018257282,0.061443745,0.049728759,0.008558744
9/1/2019,2976.73999,0.01703525,0.011820694,0.048998499,0.021308901
10/1/2019,3037.560059,0.020225842,0.019003811,0.030663943,0.113464089
11/1/2019,3140.97998,0.033480266,0.070741359,0.132185103,0.129242603
12/1/2019,3230.780029,0.028188756,0.081894865,0.093715558,0.253696579
1/1/2020,3225.52002,-0.001629419,0.060039603,0.079043414,0.176325008
2/1/2020,2954.219971,-0.087859537,-0.0613002,0.009441159,0.059169918
3/1/2020,2554.89,-0.248188712,-0.337677668,-0.255782804,-0.206784305
4/1/2020,2912.43,-0.014246863,-0.103735819,-0.021840954,0.027157544
,,,,,
